beam,rep_penalty,no_repeat_ngram,temp_fallback,id,reference,hypothesis
5,1.1,5,True,common_voice_en_23852945,Forty were killed by the Laurel Run Dam failure.,Forty were killed by the Laurel Run Dam failure.
5,1.1,5,True,common_voice_en_23852947,"In cities, driving speeds are set by which lane a driver is in.","In cities, driving speeds are set by which lane a driver is in."
5,1.1,5,True,common_voice_en_23964609,The fifth and current bishop is Robert Joseph McManus.,The fifth and current bishop is Robert Joseph MacMillan.
5,1.1,5,True,common_voice_en_23964610,Singleton had a daughter with each of her husbands.,Singleton had a daughter with each of her husbands.
5,1.1,5,True,common_voice_en_2396842,James read the information on the screen and could not believe it.,James read the information on the screen and could not believe it.
5,1.1,5,True,common_voice_en_23993139,This is farewell.,this is farewell
5,1.1,5,True,common_voice_en_24017916,"This entails a ""training in the art of prayer"".",This entails a training in the art of prayer.
5,1.1,5,True,common_voice_en_24564414,It was the fifth ascent of Talung.,It was the fifth ascent of Tallinn.
5,1.1,5,True,common_voice_en_24564417,"It was used in the film ""Sliding Doors"".",it was used in the film sliding doors
5,1.1,5,True,common_voice_en_24960198,It is the pinnacle of the classic Malay civilisation.,It is the pinnacle of the classic Malay civilization.
5,1.1,5,True,common_voice_en_25187523,There is no support for varying aspect ratios or force feedback controllers.,there is no support for weighing aspect ratios or force feedback controllers
5,1.1,5,True,common_voice_en_25224986,Richard appointed a group of local supporters to the council.,Richard appointed a group of local supporters to the council.
5,1.1,5,True,common_voice_en_25260,It's because you were not born.,It's because you were not born.
5,1.1,5,True,common_voice_en_25261,We've still got two bucks left!,We have still got two bucks left.
5,1.1,5,True,common_voice_en_2556789,How should I know?,How should I know?
5,1.1,5,True,common_voice_en_25613863,He walked more than twice as many batters as he struck out.,He walked more than twice as many batters as he struck out.
5,1.1,5,True,common_voice_en_25791238,The lower level of the church has an auditorium with a stage.,The lower level of the church has already carried on with the stage.
5,1.1,5,True,common_voice_en_25845292,"However, the song was not used until It's Hard.","However, the song was not used until it's hard."
5,1.1,5,True,common_voice_en_25845294,It is located at a geographical headland and surrounds the town of Sisters Beach.,It is located at the geographical headland and surrounds the town of Sisters Beach.
5,1.1,5,True,common_voice_en_25861968,"He was the father of Olof Celsius, Nils Celsius and Johan Celsius.","He was the father of Honos Celsius, Neal Celsius and Johan Celsius."
5,1.1,5,True,common_voice_en_26072506,In this case one of his teammates will substitute a midfielder to keep up the pace.,"In this case, one of his teammates will substitute a midfielder to keep up the pace."
5,1.1,5,True,common_voice_en_26272203,She did not seem to be able to keep in personal touch with them.,She did not seem to be able to keep in personal touch with them.
5,1.1,5,True,common_voice_en_26675807,Gordon has a primary school and neighbourhood oval.,Jordan has a primary school and neighborhood oval.
5,1.1,5,True,common_voice_en_26675808,It isn't theatrical!,It isn't the afternoon.
5,1.1,5,True,common_voice_en_26940741,The song consists of three verses in total.,The sound and discs of J-Wheels are included.
5,1.1,5,True,common_voice_en_26945559,The path he has chosen for us is the right one!,The path he has chosen for us is the right one.
5,1.1,5,True,common_voice_en_26947132,Would he ever sleep again?,Would you ever sleep again?
5,1.1,5,True,common_voice_en_26947147,The mountain's forest is threatened by logging and the spread of agriculture.,The mountains forest is threatened by logging and the spread of agriculture.
5,1.1,5,True,common_voice_en_26950523,Tot finds a doll he'd lost and is allowed to take it with him.,Todd finds a doll he'd lost and is allowed to take it with him.
5,1.1,5,True,common_voice_en_26950526,"A Baraita taught that Zelophehad's daughters were wise, Torah students, and righteous.",A Beraita taught that Zelophehad's daughters were wise Torah students and righteous.
5,1.1,5,True,common_voice_en_26956325,"For them, she performed in at least six silent films including one feature-length production.","For them, she performed at least 6 silent frames including one feature length reduction."
5,1.1,5,True,common_voice_en_26957757,Source code was closed until that.,source code was closed until that
5,1.1,5,True,common_voice_en_26957760,The widespread use of Chubynsky's lyrics among Ukrainophiles was very rapid.,The widespread use of Chabinsky's lyrics among Ukrainophiles was very rapid.
5,1.1,5,True,common_voice_en_27076011,He did this by obscuring the reflector with a mask containing two vertical slits.,We did this by obscuring the reflector with a mask containing two vertical slits.
5,1.1,5,True,common_voice_en_27171404,The Wixom plant itself was idled a year later.,The wisdom plant itself was idled a year later.
5,1.1,5,True,common_voice_en_27171405,"The book critically examined the claims of dowsing, homeopathy, parapsychology, perpetual motion and Ufology.","The book critically examined the claims of dowsing, homeopathy, parapsychology, perpetual motion and ufology."
5,1.1,5,True,common_voice_en_27287235,The architect for the redesign was Jon Jerde.,The architect for redesign was John Gerday.
5,1.1,5,True,common_voice_en_27287237,Wang Lun and his deputies eventually arrive on the scene and stop the fight.,Wang Lun and his deputies eventually arrive on the scene and start the fight.
5,1.1,5,True,common_voice_en_27406749,The other major difference between tropical and arctic alpine ecology is the temperature differences.,The other major difference between tropical and arctic alpine ecology is the temperature differences.
5,1.1,5,True,common_voice_en_27406751,This repair construction disrupts nearby habitats.,This repair construction disrupts nearby habitats.
5,1.1,5,True,common_voice_en_27655905,The site was from the sea and from London.,The site was from the sea and from London.
5,1.1,5,True,common_voice_en_27655907,"Like many transmorphs, she reverts to her human form if exhausted or knocked unconscious.","Like many transmorphs, she reverts to her human form if exhausted or knocked unconscious."
5,1.1,5,True,common_voice_en_27846447,"The town was briefly known as Smelter, before being renamed McGill, after the ranch.",The town was briefly known as Smelter before being renamed McGill after the ranch.
5,1.1,5,True,common_voice_en_27846449,"Born in Felixstowe, Suffolk, Paice went to the independent Framlingham College.","Born in Felixstorff, Suffolk, Price went to the Independent Framlingham College."
5,1.1,5,True,common_voice_en_28369449,Hanratty was on hand to see Brady Quinn break his record for passing touchdowns.,Henry was on hand to see Brady Queen break his record for passing touchdowns.
5,1.1,5,True,common_voice_en_28575663,Primary endosymbiosis involves the engulfment of a bacterium by another free living organism.,Primary endosymbiosis involves the engulfment of a bacterium by another free-living organism.
5,1.1,5,True,common_voice_en_28775906,The ball struck the foul pole well above the Green Monster.,The ball struck the foul pole well above the green monster.
5,1.1,5,True,common_voice_en_28776327,"McIntyre, however, defeated Richter in two separate matches in Bill Watts's Mid-South Wrestling Association.","Klinta, however, defeated Richer in two separate matches in Bill Watt's Mid-South Wrestling Association."
5,1.1,5,True,common_voice_en_29312798,Commanders Robert Fancy and Ian McGhie were court martialled and reprimanded over the incident.,Commanders Robert Stancy and Ian McGinney were court-martialed and reprimanded over the incident.
5,1.1,5,True,common_voice_en_30512895,Blessed are those who have died in the Lord and have not seen them.,The rest are those who have died in the Lord and have not seen Him.
5,1.1,5,True,common_voice_en_30512896,He also won the South African National Time Trial Championships at junior level.,He also won the South African National Time Travel Championship at junior level.
5,1.1,5,True,common_voice_en_30676706,"Rebellion then developed and released ""Evil Genius Online"".",rebellion then developed and released even genius online
5,1.1,5,True,common_voice_en_30676708,He oversaw the transition of the Danish navy from sail to early steam power.,He oversaw the transmission of a Danish Navy from sail to early stream power.
5,1.1,5,True,common_voice_en_31444527,Chernov has been wounded several times while working in conflict zones.,Chernov has been wounded several times while working in conflict zone.
5,1.1,5,True,common_voice_en_31444528,He also completed his PhD at Mysore University.,He also completed his PhD at Mysore University.
5,1.1,5,True,common_voice_en_31510273,It was called the Mudaliar Commission after him.,It was called the Modular Commission after him.
5,1.1,5,True,common_voice_en_31510281,"Scholars agree that ""Karen"" historically refers to racism.",Scholars argue that Karen historically refers to racism.
5,1.1,5,True,common_voice_en_31692279,Leading to the conclusion that the dikes must have originated from separate magma chambers.,Leading to the conclusion that the dikes must have originated from separate magma chambers.
5,1.1,5,True,common_voice_en_31693746,Rafiqul was involved in the politics of Chhatra League in his student life.,Raufiqul was involved in the politics of Chhatra League in his student life.
5,1.1,5,True,common_voice_en_31693756,Later in the year she finally won election to Sheffield City Council.,"Later in the year, she finally won election to Sheffield City Council."
5,1.1,5,True,common_voice_en_31705666,He played for the youth categories of Real Betis.,He played for the youth categories of Real Betis.
5,1.1,5,True,common_voice_en_31752858,His first trainers was Vitaliy Khmelnytskyi.,His first class was Ben Luchanensky.
5,1.1,5,True,common_voice_en_32285338,Then the old quarries were used as landfills.,Then the authorities were used as landfills.
5,1.1,5,True,common_voice_en_33067832,You can thank God for your good fortune today.,You can thank God for your good fortune today.
5,1.1,5,True,common_voice_en_33067836,This required the demolition of several properties.,this required the demolition of several properties
5,1.1,5,True,common_voice_en_33226454,"Her other works include ""Christmas(Short film)"".",Her other works include Christmas short film.
5,1.1,5,True,common_voice_en_33226457,The gang originated in the Minneapolis–Saint Paul metropolitan area.,The gang originated in the Minneapolis and Paul Metropolitan area.
5,1.1,5,True,common_voice_en_335847,Seize the day.,size the day
5,1.1,5,True,common_voice_en_34693,She joined up too.,She joined up to
5,1.1,5,True,common_voice_en_348928,Procrastination is the thief of time.,Procrastination is a thief of time.
5,1.1,5,True,common_voice_en_34954464,Other particle states originate from strings beginning and ending on the same D-brane.,Other particle states originate from strings beginning and ending on the same degree.
5,1.1,5,True,common_voice_en_34954466,"The corner stone was laid by Sir Mortimer Clarke, Lieutenant Governor of Ontario.","The car was shown was laid by Steve Mortimer, plant K, left hand corner of Ontario."
5,1.1,5,True,common_voice_en_35066410,They'll get you the answer or let you know where to find it.,they will get you the answer or let you know where to find it
5,1.1,5,True,common_voice_en_35066412,Thus a graph must be sparse enough to justify an adjacency list representation.,Thus a graph must be sparse enough to justify an adjacency list representation.
5,1.1,5,True,common_voice_en_35194177,The original county seat was the town of Ben Ficklin.,The original county seat was the town of Benficlean.
5,1.1,5,True,common_voice_en_35363363,The honeydew can rain down on neighboring and understory plants.,The honeydew can rain down on neighbouring and understroyed plants.
5,1.1,5,True,common_voice_en_35571406,Ugly Duckling provides the intro music for Australian radio duo Hamish and Andy.,Ugly Duckling provides the intro music for Australian radio duo Hamish and Andy.
5,1.1,5,True,common_voice_en_36641653,They had no recognised uniform and wore practical clothing as the season required.,They had no recognized uniform and wore practical clothing as the season required.
5,1.1,5,True,common_voice_en_36641656,The economy is primarily based on coconut husking and farming.,The economy is primarily based on the coconut husking and farming.
5,1.1,5,True,common_voice_en_36643257,"He marched further that day, but later retreated to Farnham.","He marched further that day, but later retreated to Farnham."
5,1.1,5,True,common_voice_en_36643261,The majority of people who live in Leonville are Catholics.,The majority of people who live in Leonville are Catholics.
5,1.1,5,True,common_voice_en_36724595,"A large advocate of outdoor conservation, he works largely with Ducks Unlimited.","A large advocate of outdoor conservation, he works largely with ducks unlimited."
5,1.1,5,True,common_voice_en_36724596,"They typically form proximally during Strombolian eruptions, and are common at strongly peralkaline volcanoes.",They typically come approximately during strong beryllium eruptions and are common at strongly pergolined volcanoes.
5,1.1,5,True,common_voice_en_36734620,It might be in this writer's Top Ten!,It might be in this writer's top 10.
5,1.1,5,True,common_voice_en_36736777,They have two adult sons.,They have two adult sons.
5,1.1,5,True,common_voice_en_36800746,The bedroom farce is perhaps the most common form of farce.,The bedroom farce is perhaps the most common form of farce.
5,1.1,5,True,common_voice_en_36823641,There are six stamens.,there are six stamens
5,1.1,5,True,common_voice_en_36860119,He is Catholic and a member of the Social Democratic Party of Germany.,He is Catholic and a member of the Social Democratic Party of Germany.
5,1.1,5,True,common_voice_en_36860122,The municipality consists of many islands.,The municipality consists of many islands.
5,1.1,5,True,common_voice_en_36863845,"However, its location and other information is yet to be announced.","However, its location and other information is yet to be announced."
5,1.1,5,True,common_voice_en_36863846,The hotel is located right opposite Galle Face Green facing the Indian Ocean.,The hotel is located right opposite gulf face green facing the Indian Ocean.
5,1.1,5,True,common_voice_en_36925177,Many of the priests and old chiefs are considered sacred persons.,Many of the priests and old chiefs are considered sacred persons.
5,1.1,5,True,common_voice_en_36927405,The intention of fertilizing the seed by means of the sacred cedar is unmistakable.,The intention of fertilizing the seed by means of the sacred cedar is unmistakable.
5,1.1,5,True,common_voice_en_36927420,The actors consciously supported the high parts of gods and goddesses.,The actors consciously supported the high parts of gods and goddesses.
5,1.1,5,True,common_voice_en_36933910,I dreamed I was walking through a fine rich country.,I dreamed I was walking through a fine rich country.
5,1.1,5,True,common_voice_en_36933912,The Grand Lama was worshiped as a true and living god.,The Grand Lama was worshipped as a true and living God.
5,1.1,5,True,common_voice_en_36992757,"Rabbits, mice, ground squirrels, birds, insects and lizards are staples.","Rabbits, mice, ground squirrels, birds, insects and lizards are staples."
5,1.1,5,True,common_voice_en_36992760,Adyar has a bus depot operating both intra-city and inter-city buses.,Adyar has a bus depot operating both intra-city and intra-city buses.
5,1.1,5,True,common_voice_en_37012934,Alyx and Fafhrd's affair is mentioned.,alice and frederick affair is mentioned
5,1.1,5,True,common_voice_en_37021060,"More recent popular titles include ""Prime Suspect,"" ""The Forsyte Saga,"" ""Sherlock,"" and ""Downton Abbey"".","More recent popular titles include Trump's Specter, Forsyth, Saga, Sherlock and Downton Abbey."
5,1.1,5,True,common_voice_en_37021989,Botswana sent two boxers to Athens.,Botswana sent a boxer to Adams.
5,1.1,5,True,common_voice_en_37024617,Kemmerich was thus elected the new Thuringian Minister President.,Kammerich was thus elected the new Thuringian Minister President.
5,1.1,5,True,common_voice_en_37032601,The installations that form the basis for any operation or system.,the installations that form the basis for any operation or system
5,1.1,5,True,common_voice_en_37032602,"The settlement's principal tourist attraction is the famous Borisoglebsky Monastery, now a museum.",the settlement's principal tourist attraction is the famous boris gilbecki monastery now a museum
5,1.1,5,True,common_voice_en_37035266,She was the first foreigner in Japan to receive the award.,She was the first foreigner in Japan to receive the award.
5,1.1,5,True,common_voice_en_37035269,Meir Park and Dizengoff Street are named after him.,Meer Park and Dzenkow Street are named after him.
5,1.1,5,True,common_voice_en_37045701,Boyd was not always popular with rank-and-file officers.,This video was made with the support of the U.S. Department of Defense and the United States Department of Defense.
5,1.1,5,True,common_voice_en_37121837,Machan argued against animal rights in his widely reprinted paper Do Animals Have Rights?,macken argue against animal rights in his widely reprinted paper do animals have rights
5,1.1,5,True,common_voice_en_37236919,A rip line simultaneously tears open the top of the balloon.,RIPLAN SAMUELTON IS RETIRED SO OPEN THE TOP OF THE BEDROOM
5,1.1,5,True,common_voice_en_37236920,"John Canoe, from Axim, Ghana, was an Akan from the Ahanta.",John Canoe from Axiom Ghana was an icon from the Aharta.
5,1.1,5,True,common_voice_en_37264767,"Barsi's first role was in ""Fatal Vision"", playing the three-year-old Kimberley MacDonald.","Barsi's first role was in Fatal Vision, playing the three-year-old Kim Ming McDonnell."
5,1.1,5,True,common_voice_en_37277971,Even the guards who line the road must turn their backs.,Even the gods who line the road must turn their backs.
5,1.1,5,True,common_voice_en_37300152,A dining area was set up in the resulting space.,my timing video was set up in the accepting space
5,1.1,5,True,common_voice_en_37318569,It is located to the northwest.,It is located to the North West.
5,1.1,5,True,common_voice_en_37318570,This was done in the imperial household until the end of the Edo era.,This was done in the imperial household until the end of the Edo era.
5,1.1,5,True,common_voice_en_37323803,"Jef Raskin jokingly stated: Yes, we named our software after a bug.",jeff reskin jokingly stated yes we named our software after a bug
5,1.1,5,True,common_voice_en_37329538,"Subsequently, an anterior approach was introduced.","Subsequently, an anterior approach was introduced."
5,1.1,5,True,common_voice_en_37329539,The way of heaven is distant and unknown.,The way of heaven is distant and unknown.
5,1.1,5,True,common_voice_en_37329970,Mr. Dooley reputedly sold over a million copies.,Mr. Dooley reputedly sold over a million copies.
5,1.1,5,True,common_voice_en_37330923,It was in this area that numerous families of African-American descent settled.,It was in this area that numerous families of African American descent settled.
5,1.1,5,True,common_voice_en_37431886,The launching station incorporates a tracking camera with two lenses.,These are launching station incorporates of tracking camera with two lenses.
5,1.1,5,True,common_voice_en_37498102,He was ten years old when his father was assassinated.,He was 10 years old when his father was assassinated.
5,1.1,5,True,common_voice_en_37498104,He has six children and nine grandchildren.,He has six children and nine grandchildren.
5,1.1,5,True,common_voice_en_37523689,"For Maron, all was connected to God and God was connected to all.","For Madan, all was connected to God and God was connected to all."
5,1.1,5,True,common_voice_en_37523691,They toured with Paul Weller and Razorlight.,They toured with Paul Weller and Razorlight.
5,1.1,5,True,common_voice_en_37527871,The legislature considered the Committee's recommendations for curbing and countering radical propaganda.,The legislature considered the committee's recommendations for curbing and countering radical propaganda.
5,1.1,5,True,common_voice_en_37527873,"Furthermore, the equations of motion impose that the Romans mass is constant.",furthermore the equations of motion impose that the roman's mass is constant
5,1.1,5,True,common_voice_en_37556225,"She has also taken Isabel captive after the ""escape"" and kills Sandra.",She has also taken Isabelle captive after the escape and killed Sandra.
5,1.1,5,True,common_voice_en_37556227,Most Egyptian gods were at some time identified with the sun.,Most Egyptian gods were at some time identified with this realm.
5,1.1,5,True,common_voice_en_37570166,Ancient basaltic lava flows gave birth to much of the region.,Ancient basaltic lava flows gave birth to much of the region.
5,1.1,5,True,common_voice_en_37570169,The mother goes to the ash-heap behind the hut.,The mother goes to the ash heap behind the hut.
5,1.1,5,True,common_voice_en_37597194,The musicality of poetry was and is extremely important to his work.,The musicality of poetry was and is extremely important to his work.
5,1.1,5,True,common_voice_en_37597195,The Tourist Information Center is run by the Virden Chamber of Commerce.,The tourist information center is run by the Verden Chamber of Commerce.
5,1.1,5,True,common_voice_en_37627009,"Indeed, ""Berlin work"" became practically synonymous with ""canvas work"".","Indeed, Berlin work became practically synonymous with canvas work."
5,1.1,5,True,common_voice_en_37627010,The next generation of British zoologists contained both Charles Darwin and Alfred Russel Wallace.,The next generation of British zoologists contained both Charles Darwin and Alfred Russell Wallace.
5,1.1,5,True,common_voice_en_37667969,The hilly regions surrounding the Maya Mountains are formed from Cretaceous limestone.,The hilly regions surrounding the Maya Mountains are formed from Cretaceous limestone.
5,1.1,5,True,common_voice_en_37740855,Isabella walked at the coronation of Queen Anne.,Isabella walked at the coronation of Queen Anne.
5,1.1,5,True,common_voice_en_37740856,He then sent a detachment to attack the military frontier post of Dourados.,He then sent a detachment to attack the military frontier post of Dordosh.
5,1.1,5,True,common_voice_en_37759529,But another thought came to him.,But another thought came to him.
5,1.1,5,True,common_voice_en_37759530,Stanton-on-the-Wolds Golf Club is situated about a mile from the village centre.,stanchion on the walls golf club is situated about a mile from the village center
5,1.1,5,True,common_voice_en_37799324,The district is located between the two mountain areas Westerwald and Taunus.,The district is located between the two mountain areas Westwald and Taunus.
5,1.1,5,True,common_voice_en_37799327,"Compounding this problem, howling winds drive most of its residents mad.","Compiling this problem, howling winds drive most of the questions mad."
5,1.1,5,True,common_voice_en_37811262,The Adena ground stone tools and axes.,The arena grounds stone spools and exits.
5,1.1,5,True,common_voice_en_37811263,Loved it.,loved it
5,1.1,5,True,common_voice_en_37828418,"“I am quite aware of that,” she replied.",I am quite aware of that shield cloud.
5,1.1,5,True,common_voice_en_37845173,"Zigomanis was born in North York, Ontario, but grew up in Markham, Ontario.","Zygomanes was born in North York, Ontario but grew up in Malcom, Ontario."
5,1.1,5,True,common_voice_en_37853057,The Detroit School of Arts offers only Spanish as a foreign language.,The Detroit School of Arts offers only Spanish as a foreign language.
5,1.1,5,True,common_voice_en_37853059,Her parents and her daughter also moved to Mizoram.,Her parents and her daughter also moved to Mizoram.
5,1.1,5,True,common_voice_en_37892950,"Four villages grew within its borders: Girard, Churchill, Sodom, and Seceders Corners.","Four villages grew within its borders. Grigard, Churchill, Sodom and Caesars corner."
5,1.1,5,True,common_voice_en_37907193,Such items can easily be found as surplus and obtained at very little expense.,Such items can easily be found as surplus and obtained at very little expense.
5,1.1,5,True,common_voice_en_37911514,"First numeral describes font weight, second numeral describes font width, third numeral describes position.",1st numeral describes font width 2nd numeral describe font width 3rd numeral describes position
5,1.1,5,True,common_voice_en_37911516,"Peloza appealed to the Supreme Court, which declined to hear the case.",Deloza appealed to the Supreme Court which declined to hear the case.
5,1.1,5,True,common_voice_en_37935402,"Eachard's own sermons, however, were not superior to those he satirized.","Ichard's own sermons, however, were not superior to those he satirized."
5,1.1,5,True,common_voice_en_37947792,Copyright functions by granting the author the right to exclude others.,Copyright functions by granting the author the right to exclude others.
5,1.1,5,True,common_voice_en_37947793,"Cry babies on ""I'll Take You Back"": Tim Owens and Robert Arthur.","Crybabies on I'll Take You Back, Tim Owens and Robert Arthur."
5,1.1,5,True,common_voice_en_37950198,"Ashcroft was an avid football player, playing junior football for Wigan Athletic.",Ashcroft was an avid football player playing junior football for Wigan Athletic.
5,1.1,5,True,common_voice_en_37950200,Thus a detached shock is formed and a more complicated reflection occurs.,Thus a detached shock is formed and a more complicated reflection occurs.
5,1.1,5,True,common_voice_en_37950720,"Medicinal plants include Chinese caterpillar fungus, Fritillaria and Codonopsis.","Medicinal plants include Chinese Caterpillar fungus, Fritillaria and Codonopsis."
5,1.1,5,True,common_voice_en_37950723,The women also sport pink splash-tops and lycra in the summer months.,The women also sport pink splash tops and lycra in the summer months.
5,1.1,5,True,common_voice_en_37984062,"Some researchers identify Mount Meru or Sumeru with the Pamirs, northwest of Kashmir.",Some researchers identify Mount Meru or Sumeru with Pamirs northwest of Kashmir.
5,1.1,5,True,common_voice_en_37984064,It was the first state title under head coach Jim Bocci.,It was the first state title under head coach Jim Bocchi.
5,1.1,5,True,common_voice_en_37985024,Fuchsite crystallizes in the monoclinic crystal system.,Fourth site crystallizes in the monoclinic crystal system.
5,1.1,5,True,common_voice_en_38004990,Thus the Byzantines were forced to fight alone.,Thus the bison tens were focused to fight lone.
5,1.1,5,True,common_voice_en_38007655,Among its principal leaders was Daniel Cohn-Bendit.,Among its principal leaders was Daniel Cohn-Bendit.
5,1.1,5,True,common_voice_en_38011046,It would have been her first marathon starting with the elite field.,It would have been her first marathon starting with the light field.
5,1.1,5,True,common_voice_en_38011049,"Deciduous woodlands are dominated by trees such as wild seringa, copalwood and Zambezi teak.","Decidious woodlands are dominated by trees such as wild syringa, copalwood and zambesi teak."
5,1.1,5,True,common_voice_en_38013834,It goes by the common name of Wright's amaranth.,It goes by the common name of Wright's Amurath.
5,1.1,5,True,common_voice_en_38013836,His daughter Nigar Hazi also denied all charges.,His daughter Naigarh has also denied all charges.
5,1.1,5,True,common_voice_en_38017075,"The school offers many unique and different classes, ranging from astronomy to television production.",The school offers many unique and different classes ranging from astronomy to television production.
5,1.1,5,True,common_voice_en_38046793,"Struve attempted to build a national school in this area, but with limited success.",Struve attempted to build a national school in this area but with limited success.
5,1.1,5,True,common_voice_en_38046796,The other candidates barely made a showing.,The other candidates barely made a showing.
5,1.1,5,True,common_voice_en_38091212,"Because ""Little Big Mom"" deals with leprosy, it has never been released in Japan.","Because Little Big Mom deals with leprosy, it has never been released in Japan."
5,1.1,5,True,common_voice_en_38091215,He also transcribed music from other sources for the organ.,He also transcribed music from other sources for the organ.
5,1.1,5,True,common_voice_en_38110336,Counter Intelligence Corps headquarters in Genoa.,Counterintelligence Corps headquarters in Genoa.
5,1.1,5,True,common_voice_en_38110338,Cem became the leader of the party.,Sem became the leader of the party.
5,1.1,5,True,common_voice_en_38135743,Fuji Dream Airlines has its headquarters in Makinohara.,Fuji Green Airlines has its headquarters in Makinuhara.
5,1.1,5,True,common_voice_en_38174426,"The higher the degree of substitution, the more stable a carbocation generally is.",the higher the degree of substitution the more stable a car vacation generally is
5,1.1,5,True,common_voice_en_38174427,"The ""unfinished"" barrage was the cause of much embarrassment to the Welsh Assembly.",The unfinished barrage was the cause of much embarrassment to the Welsh Assembly.
5,1.1,5,True,common_voice_en_38184000,It is dark rufous brown above and paler rufous brown below.,It is dark office brown above and paler office brown below.
5,1.1,5,True,common_voice_en_38184018,Cacheris is the son of a Greek immigrant.,Cateris is the son of a Greek immigrant.
5,1.1,5,True,common_voice_en_38199426,A remixed and remastered edition of Sluggo!,A Remixed and Remastered Edition of Sluggoo
5,1.1,5,True,common_voice_en_38236253,"The founder members were Allah Dita Khan, Skintaj and Rajasab Ali of Azad Kashmir.","The founder were Alladeeta Khan, Skintraj and Rajasaheb Ali of Azad Kashmir."
5,1.1,5,True,common_voice_en_38255726,Dionysus was the last king of the gods appointed by Zeus.,Dionysus was the last king of the gods appointed by Zeus.
5,1.1,5,True,common_voice_en_38279877,Children are warned against straying in the corn because the fox is there.,Children are warned against straying in the corn because the fox is there.
5,1.1,5,True,common_voice_en_38279879,The next act opens with a repetition of the forging of a plowshare.,The next act opens with a repetition of the forging of a plowshare.
5,1.1,5,True,common_voice_en_38283661,"When a dead whale is washed ashore, the people accord it a solemn burial.","When a dead whale is washed ashore, the people accord it a solemn burial."
5,1.1,5,True,common_voice_en_38283664,The growth of the garden is the growth of the divine substance.,The growth of the garden is the growth of the divine substance.
5,1.1,5,True,common_voice_en_38297874,I gave bread to the hungry and clothes to the naked.,I gave bread to the hungry and clothes to the naked.
5,1.1,5,True,common_voice_en_38297928,"These four days corresponded to the thirteenth, fourteenth, fifteenth, and sixteenth of November.","These four days corresponded to the 13th, 14th, 15th and the 16th of November."
5,1.1,5,True,common_voice_en_38299559,Are they mere diversions meant to while away the tedium of the holidays?,Are the mere diversions meant to boil away the tedium of the holidays?
5,1.1,5,True,common_voice_en_38313463,"In time, its decision was accepted by the Eastern Church.","In time, its decision was accepted by the Eastern Church."
5,1.1,5,True,common_voice_en_38328912,"The town has one airport, Makokou Airport.","The town has one airport, Makoko Airport."
5,1.1,5,True,common_voice_en_38328917,"He married a minister's daughter, with whom he had a daughter and son.",He married a minister's daughter with whom he had a daughter and son.
5,1.1,5,True,common_voice_en_38337329,Cleveland's men rescued him and captured Riddle and two others.,Cleveland's men rescued him and captured Riddle and two others.
5,1.1,5,True,common_voice_en_38350944,Ariton is part of the Ozark Micropolitan Statistical Area.,Elton is part of the Ozark Micropolitan Statistical Area.
5,1.1,5,True,common_voice_en_38350945,The Republican Party controls politics at the local level in Clark County.,The Republican Party controls politics at the local level in Clark County.
5,1.1,5,True,common_voice_en_38361992,"When a person is sufficiently fatigued, microsleeps may be experienced.","When a person is sufficiently fatigued, micro-sleeps may be experienced."
5,1.1,5,True,common_voice_en_38389712,The episodes are edited by Hewlett himself.,The episodes are edited by Hewlett himself.
5,1.1,5,True,common_voice_en_38409887,The series of records was then named Mercury Living Presence.,The series of records was then named Mercury Living Presence.
5,1.1,5,True,common_voice_en_38409888,"The comic series has spawned a film serial, a radio series and a novel.","The comic series has spawned a film serial, a radio series and a novel."
5,1.1,5,True,common_voice_en_38458960,It is endemic to Western Tropical Africa.,It is endemic to Western tropical Africa.
5,1.1,5,True,common_voice_en_38461334,"It aired on Astro Ria, which is hosted by Malaysia's satellite provider, Astro Malaysia.","It aired on Astroria, which is hosted by Malaysia's satellite provider Astromalacia."
5,1.1,5,True,common_voice_en_38461339,The boat's wake drags the humans into the river and towards a waterfall.,The boat's wake drags the humans into the river and towards a waterfall.
5,1.1,5,True,common_voice_en_38524458,I wish he would arrive!,I wish he would arrive.
5,1.1,5,True,common_voice_en_38524461,His determination of spreading his knowledge was taken very seriously.,His determination of spreading his knowledge was taken very seriously.
5,1.1,5,True,common_voice_en_38525179,Two of John F. Kennedy's books are almost entirely credited to ghostwriters.,Two of John F. Kennedy's books are almost entirely credited to ghostwriters.
5,1.1,5,True,common_voice_en_38525180,Is there no regenerating of these political Sodomites?,Is there no regenerating of these political sodomites?
5,1.1,5,True,common_voice_en_38525927,Bugs thinks he's been brought out to perform.,Bugs thinks he's been brought out to perform.
5,1.1,5,True,common_voice_en_38559359,Then he worked as a door-to-door insurance salesman.,then he worked as a door-to-door insurance salesman
5,1.1,5,True,common_voice_en_38576003,The two front men were both blond and very intense.,The two front men were both blond and very intense.
5,1.1,5,True,common_voice_en_38579138,Headon lies within Headon cum Upton civil parish for local administrative identity.,"Hedden lies within Hedden, come Upton civil parish for local administrative identity."
5,1.1,5,True,common_voice_en_38587292,The trooper was never charged with any foul play.,The trooper was never charged with any foul play.
5,1.1,5,True,common_voice_en_38625438,"Ashur's brothers were Elam, Arphaxad, Lud, and Aram.","Asur's brothers were Ilam, Arfak, Saad, Lord and Aram."
